avg_rating,number_ratings,enrollment,last_updated,lectures,duration,price2,discount,inst_rating,inst_review,inst_student,inst_course,cat_design,cat_development,cat_hobby,cat_it_software
4.6,620.0,2797.0,20.83,79.0,4.48,16.99,88.0,4.5,26337.0,93654.0,22.0,0,0,0,0
4.6,1490.0,12166.0,18.92,51.0,10.77,28.99,83.0,4.6,1490.0,13282.0,1.0,0,0,1,0
3.8,797.0,4895.0,20.58,25.0,1.78,19.99,91.0,4.3,4904.0,25644.0,8.0,0,0,0,0
4.6,1869.0,8925.0,18.25,12.0,2.43,16.99,84.0,4.7,6194.0,35830.0,12.0,0,0,1,0
4.1,161.0,491.0,20.67,54.0,56.43,16.99,77.0,4.2,801.0,12568.0,9.0,0,0,0,1
4.5,1483.0,7958.0,20.67,312.0,33.88,27.99,87.0,4.5,2202.0,10968.0,6.0,0,0,0,0
4.0,128.0,431.0,18.58,188.0,11.38,16.99,88.0,3.1,535.0,1505.0,31.0,0,0,0,1
4.7,888.0,4830.0,16.33,34.0,4.22,16.99,50.0,4.2,6092.0,47361.0,22.0,0,0,0,1
4.1,448.0,1243.0,20.67,32.0,3.18,16.99,75.0,4.2,911.0,2533.0,3.0,0,0,0,1
4.6,1229.0,6619.0,20.83,15.0,3.78,17.99,67.0,4.5,23032.0,113804.0,29.0,0,0,0,1
4.3,628.0,1861.0,20.58,90.0,16.75,21.99,92.0,4.2,1213.0,7842.0,15.0,0,1,0,0
4.2,228.0,1517.0,19.67,224.0,43.17,19.99,80.0,4.3,4818.0,63384.0,21.0,1,0,0,0
4.4,1685.0,7422.0,20.0,75.0,9.1,16.99,88.0,4.4,1685.0,7436.0,1.0,0,0,0,1
4.5,3048.0,12698.0,19.83,65.0,2.97,21.99,91.0,4.5,3668.0,14161.0,5.0,0,0,1,0
4.7,539.0,2097.0,19.25,524.0,17.72,17.99,32.0,4.6,3130.0,7059.0,14.0,0,0,0,1
4.1,911.0,8477.0,19.75,89.0,3.07,17.99,73.0,4.3,3051.0,47030.0,15.0,0,0,0,0
4.7,1226.0,4992.0,19.92,105.0,6.63,23.99,91.0,4.6,3269.0,15256.0,3.0,0,1,0,0
4.3,875.0,4991.0,20.75,222.0,13.18,16.99,88.0,4.3,1994.0,19033.0,7.0,0,0,0,0
4.4,1036.0,3836.0,20.83,30.0,1.95,17.99,92.0,4.4,6868.0,40093.0,16.0,0,0,0,0
4.1,882.0,4848.0,18.25,177.0,5.1,16.99,91.0,4.1,7734.0,113460.0,23.0,0,0,0,0
4.3,822.0,3341.0,18.67,167.0,7.22,16.99,89.0,4.4,4638.0,22317.0,10.0,0,0,0,0
4.5,1891.0,9987.0,20.83,82.0,8.38,19.99,90.0,4.6,2466.0,12891.0,3.0,0,1,0,0
4.4,746.0,4745.0,20.08,106.0,18.37,16.99,89.0,4.2,4502.0,104622.0,40.0,0,0,0,0
4.3,2759.0,16197.0,20.75,57.0,9.85,17.99,86.0,4.4,11708.0,47220.0,22.0,0,0,1,0
4.5,1150.0,9124.0,20.5,55.0,3.95,16.99,84.0,4.5,3903.0,28039.0,3.0,0,1,0,0
4.5,554.0,5011.0,20.58,60.0,8.3,16.99,90.0,4.5,21876.0,104566.0,28.0,1,0,0,0
4.6,479.0,2543.0,19.92,108.0,5.77,21.99,49.0,4.6,542.0,3280.0,2.0,0,0,0,0
4.6,503.0,2974.0,20.58,120.0,15.22,20.99,92.0,4.1,519.0,8474.0,3.0,0,0,0,1
4.5,2642.0,14348.0,20.75,38.0,5.75,17.99,88.0,4.6,100190.0,314001.0,31.0,0,0,0,1
4.6,1856.0,10574.0,18.5,160.0,11.85,16.99,89.0,4.7,2247.0,17493.0,3.0,0,1,0,0
4.5,3207.0,13785.0,20.83,35.0,1.47,16.99,84.0,4.5,43931.0,179413.0,106.0,0,0,1,0
4.3,2170.0,6910.0,20.83,27.0,2.2,31.99,76.0,4.3,2531.0,7874.0,2.0,0,0,0,0
4.6,1020.0,4261.0,19.83,33.0,3.4,31.99,86.0,4.4,4197.0,15195.0,12.0,0,0,0,0
4.6,469.0,3688.0,20.67,45.0,3.92,16.99,88.0,4.4,25512.0,209796.0,23.0,0,0,0,0
4.5,313.0,3538.0,18.08,135.0,9.17,23.99,69.0,4.5,3239.0,37854.0,7.0,0,0,0,1
4.5,5452.0,26665.0,19.0,54.0,6.57,16.99,89.0,4.5,13415.0,64030.0,16.0,0,0,0,1
4.4,1587.0,8545.0,20.58,106.0,11.07,21.99,88.0,4.4,2066.0,20886.0,3.0,0,0,0,1
4.3,839.0,7940.0,18.5,67.0,6.22,17.99,88.0,4.4,22391.0,256187.0,131.0,0,0,0,0
4.6,156.0,1565.0,17.08,40.0,9.22,64.99,67.0,4.3,25989.0,242683.0,43.0,0,0,0,1
4.3,1436.0,14822.0,18.58,38.0,2.15,17.99,32.0,4.3,7162.0,82444.0,24.0,0,0,0,0
4.7,52.0,1412.0,20.83,125.0,13.2,19.99,92.0,4.5,1076.0,24899.0,16.0,0,0,0,0
4.3,352.0,2030.0,20.17,55.0,1.7,199.99,89.0,4.4,25512.0,209796.0,23.0,0,0,0,0
4.3,379.0,2634.0,20.17,122.0,12.48,16.99,89.0,4.1,909.0,8947.0,10.0,1,0,0,0
4.4,308.0,1190.0,20.33,36.0,4.08,16.99,74.0,4.3,821.0,3792.0,34.0,0,0,0,1
4.5,9157.0,33459.0,17.33,24.0,4.3,28.99,56.0,4.5,26337.0,93654.0,22.0,0,0,0,0
4.5,1032.0,6510.0,20.67,134.0,20.22,23.99,88.0,4.4,1672.0,30522.0,3.0,0,0,0,1
4.2,624.0,5049.0,20.08,13.0,1.08,19.99,88.0,4.4,3484.0,19253.0,15.0,0,0,0,1
4.6,1025.0,3463.0,20.83,90.0,12.52,17.99,88.0,4.6,1405.0,4095.0,5.0,0,0,1,0
4.2,1802.0,9357.0,20.17,35.0,3.07,20.99,81.0,4.2,3180.0,14153.0,15.0,0,0,0,0
4.5,3128.0,22977.0,19.67,49.0,4.23,20.99,87.0,4.6,90008.0,285748.0,15.0,0,0,0,1
4.1,154.0,1006.0,20.83,28.0,1.63,19.99,92.0,3.9,336.0,6026.0,4.0,0,0,0,1
4.6,2461.0,8300.0,17.83,84.0,13.07,21.99,88.0,4.6,9098.0,46310.0,13.0,0,1,0,0
4.4,5551.0,21343.0,20.33,77.0,6.47,20.99,67.0,4.4,31525.0,74271.0,11.0,0,1,0,0
4.8,997.0,7173.0,19.92,98.0,11.68,16.99,92.0,4.7,11423.0,31593.0,19.0,0,0,0,0
4.4,5024.0,20341.0,20.67,32.0,2.5,16.99,91.0,4.4,21931.0,86103.0,10.0,0,0,0,1
4.5,6875.0,29621.0,20.75,254.0,18.58,16.99,88.0,4.4,18947.0,60738.0,7.0,0,0,0,0
4.2,151.0,770.0,20.83,69.0,3.63,20.99,68.0,4.4,3582.0,32605.0,11.0,0,1,0,0
4.3,543.0,1913.0,20.58,82.0,8.17,16.99,77.0,4.4,1684.0,11022.0,5.0,0,0,0,0
3.9,397.0,1324.0,20.58,112.0,13.08,16.99,92.0,3.9,397.0,1324.0,1.0,0,0,0,1
4.0,188.0,1061.0,20.75,108.0,16.77,199.99,80.0,4.4,3923.0,27757.0,20.0,0,0,0,1
4.7,860.0,44126.0,17.92,50.0,4.37,17.99,88.0,4.6,34255.0,299955.0,16.0,0,0,0,0
4.5,2406.0,7880.0,20.67,97.0,7.12,16.99,92.0,4.5,2873.0,9398.0,2.0,0,1,0,0
4.1,412.0,18767.0,19.92,54.0,5.78,17.99,86.0,3.7,3469.0,120192.0,59.0,0,0,0,0
4.5,296.0,1052.0,20.75,63.0,12.03,16.99,88.0,4.3,25989.0,242683.0,43.0,0,0,0,1
4.5,816.0,6989.0,16.25,65.0,5.82,16.99,79.0,4.4,1040.0,8156.0,2.0,0,0,0,0
4.4,640.0,2235.0,17.83,86.0,10.1,129.99,88.0,4.3,1126.0,8590.0,6.0,0,0,0,0
4.1,1544.0,9516.0,17.25,77.0,8.07,17.99,84.0,4.1,1617.0,15794.0,3.0,0,1,0,0
4.6,2811.0,22310.0,20.67,67.0,6.5,104.99,82.0,4.4,4136.0,30746.0,9.0,0,0,1,0
4.5,1371.0,7325.0,20.42,81.0,3.73,20.99,69.0,4.5,26337.0,93654.0,22.0,0,0,0,0
4.5,6308.0,36742.0,20.75,685.0,80.0,16.99,86.0,4.4,40062.0,218934.0,17.0,0,0,0,1
4.6,913.0,9585.0,20.75,32.0,14.18,23.99,78.0,4.7,5973.0,49715.0,7.0,0,0,0,1
4.5,1119.0,10417.0,20.0,172.0,11.97,16.99,88.0,4.6,90008.0,285853.0,15.0,0,0,0,1
4.5,808.0,4492.0,19.08,25.0,4.02,16.99,69.0,4.5,18423.0,98942.0,41.0,0,0,0,0
4.5,2347.0,13107.0,19.92,62.0,10.7,21.99,92.0,4.5,8330.0,78088.0,6.0,0,1,0,0
4.7,6324.0,26870.0,20.83,124.0,12.37,25.99,32.0,4.7,56917.0,177121.0,8.0,0,0,0,0
4.2,1013.0,4142.0,18.5,19.0,4.27,20.99,30.0,4.3,1917.0,8791.0,4.0,0,1,0,0
4.5,5268.0,23442.0,19.92,97.0,10.9,39.99,85.0,4.5,61441.0,190125.0,15.0,0,0,0,0
4.3,4013.0,13438.0,17.33,56.0,5.98,17.99,83.0,4.4,5536.0,16511.0,2.0,0,0,0,0
4.5,1377.0,7232.0,20.75,48.0,4.18,16.99,51.0,4.6,4477.0,26628.0,7.0,1,0,0,0
4.6,1823.0,14449.0,18.42,105.0,11.58,24.99,92.0,4.4,40627.0,226330.0,41.0,1,0,0,0
4.7,1207.0,11648.0,20.67,37.0,3.55,16.99,85.0,4.5,19007.0,52032.0,19.0,0,0,0,1
4.5,1034.0,11303.0,20.58,75.0,4.57,16.99,84.0,4.5,10233.0,46319.0,3.0,0,0,0,1
4.6,1378.0,3423.0,20.33,49.0,6.9,21.99,92.0,4.6,1378.0,3423.0,1.0,0,0,1,0
4.6,984.0,3696.0,20.33,118.0,10.1,21.99,92.0,4.5,1738.0,8354.0,5.0,0,1,0,0
4.3,1001.0,6436.0,19.08,230.0,17.68,16.99,90.0,4.2,4695.0,37752.0,11.0,0,1,0,0
4.2,637.0,1934.0,18.0,225.0,22.52,28.99,87.0,4.2,637.0,1934.0,1.0,0,0,0,0
4.5,1974.0,12772.0,19.33,299.0,14.03,16.99,32.0,4.5,3230.0,36354.0,10.0,0,0,0,1
4.5,3484.0,31664.0,19.25,45.0,6.72,17.99,49.0,4.4,9968.0,62732.0,11.0,0,0,1,0
4.5,352.0,1854.0,20.75,34.0,3.43,16.99,64.0,4.6,1003.0,8426.0,3.0,1,0,0,0
4.2,1136.0,10825.0,20.75,55.0,10.65,16.99,90.0,4.2,1136.0,10825.0,1.0,0,0,0,1
4.7,1619.0,11409.0,17.0,200.0,26.02,20.99,69.0,4.5,23032.0,113804.0,29.0,0,0,0,1
4.5,2932.0,12912.0,19.67,123.0,7.1,21.99,62.0,4.5,3340.0,17633.0,3.0,0,0,0,1
4.2,767.0,18340.0,20.42,96.0,7.12,21.99,74.0,4.5,1769.0,35468.0,4.0,0,0,0,0
4.6,6287.0,25815.0,20.33,85.0,7.1,23.99,80.0,4.5,60107.0,236175.0,12.0,0,0,0,0
4.4,197.0,3900.0,20.75,30.0,10.23,21.99,80.0,4.1,550.0,9173.0,6.0,0,0,0,0
4.3,314.0,1843.0,19.42,44.0,2.83,19.99,87.0,4.4,24003.0,232079.0,19.0,0,1,0,0
4.7,1603.0,16819.0,20.83,89.0,5.08,23.99,67.0,4.6,13235.0,140950.0,17.0,0,0,0,0
4.7,4211.0,12048.0,20.75,392.0,36.55,21.99,74.0,4.7,39545.0,129718.0,6.0,1,0,0,0
4.3,947.0,7085.0,20.0,59.0,7.02,19.99,85.0,4.1,3860.0,65451.0,88.0,0,0,0,0
4.6,624.0,9313.0,20.5,10.0,1.28,20.99,88.0,4.5,8115.0,75825.0,13.0,1,0,0,0
4.7,232.0,930.0,19.5,60.0,25.32,16.99,80.0,4.6,1406.0,7038.0,5.0,0,0,0,1
4.3,2403.0,12621.0,20.67,138.0,12.03,16.99,84.0,4.3,2449.0,17663.0,3.0,0,0,0,1
4.5,3878.0,29444.0,16.67,31.0,2.98,23.99,43.0,4.5,5966.0,41734.0,8.0,0,0,0,0
4.2,669.0,3523.0,20.67,90.0,8.62,16.99,56.0,4.2,4621.0,20913.0,5.0,0,0,0,1
4.4,8881.0,34762.0,20.83,76.0,9.83,16.99,89.0,4.6,100829.0,404454.0,28.0,0,1,0,0
4.6,3962.0,22367.0,20.83,217.0,18.32,16.99,91.0,4.6,100829.0,404454.0,28.0,0,1,0,0
4.3,784.0,3997.0,20.83,236.0,16.87,19.99,74.0,4.3,1534.0,20330.0,10.0,0,1,0,0
4.9,378.0,13377.0,20.58,64.0,3.88,21.99,88.0,4.8,1200.0,37918.0,12.0,0,1,0,0
4.3,7905.0,45924.0,18.75,116.0,35.23,21.99,66.0,4.3,35003.0,165546.0,12.0,0,1,0,0
4.4,292.0,2393.0,16.25,75.0,6.45,16.99,89.0,4.2,1584.0,10670.0,13.0,0,0,0,0
4.3,1196.0,6797.0,20.83,110.0,9.23,39.99,72.0,4.3,4435.0,29166.0,7.0,0,0,0,1
4.3,358.0,2587.0,20.42,118.0,23.4,17.99,80.0,4.4,7731.0,32830.0,20.0,0,1,0,0
4.5,2164.0,13789.0,20.75,343.0,35.3,23.99,92.0,4.4,24003.0,232079.0,19.0,0,1,0,0
4.6,2406.0,10272.0,20.58,70.0,12.67,16.99,69.0,4.5,13481.0,93664.0,17.0,0,1,0,0
4.3,2002.0,11841.0,20.08,35.0,6.75,23.99,60.0,4.3,35003.0,165574.0,12.0,0,1,0,0
4.4,553.0,2244.0,17.0,218.0,13.87,21.99,92.0,4.4,981.0,3677.0,3.0,0,0,1,0
4.6,3206.0,21393.0,17.67,240.0,34.88,16.99,90.0,4.6,3791.0,22697.0,4.0,0,0,0,0
4.9,200.0,1669.0,19.92,42.0,3.12,16.99,90.0,4.5,2771.0,13057.0,37.0,1,0,0,0
4.5,856.0,4904.0,19.33,17.0,1.67,17.99,83.0,4.5,26464.0,140716.0,14.0,0,0,0,0
4.8,1491.0,9558.0,20.83,310.0,23.12,23.99,83.0,4.7,87085.0,224428.0,13.0,0,1,0,0
4.4,527.0,5605.0,20.42,79.0,20.37,16.99,50.0,4.5,21997.0,97139.0,10.0,0,1,0,0
4.3,774.0,3879.0,19.92,419.0,18.73,16.99,73.0,4.2,21822.0,84160.0,15.0,0,0,0,1
4.3,4004.0,17626.0,20.5,137.0,9.42,16.99,86.0,4.4,21931.0,86103.0,10.0,0,0,0,1
4.3,735.0,4138.0,19.92,67.0,5.55,16.99,80.0,4.3,2960.0,25245.0,12.0,1,0,0,0
4.5,218.0,1087.0,17.92,74.0,5.72,20.99,83.0,4.5,218.0,2257.0,1.0,0,0,0,0
4.4,4189.0,11998.0,20.58,243.0,23.42,23.99,91.0,4.4,12695.0,56091.0,9.0,0,0,0,0
4.5,463.0,13679.0,20.83,64.0,5.23,16.99,92.0,4.3,903.0,48009.0,8.0,0,0,1,0
4.5,1381.0,23681.0,19.5,81.0,9.73,24.99,89.0,4.5,21213.0,182870.0,14.0,1,0,0,0
4.5,4802.0,21461.0,20.67,222.0,30.78,23.99,88.0,4.5,19737.0,87740.0,8.0,0,1,0,0
4.3,1890.0,17639.0,20.83,177.0,19.63,19.99,90.0,4.5,57233.0,304133.0,7.0,0,1,0,0
4.4,1371.0,9911.0,19.83,40.0,2.4,17.99,79.0,4.6,1964.0,12359.0,9.0,1,0,0,0
4.6,5878.0,24316.0,20.75,71.0,4.92,149.99,89.0,4.6,63201.0,251388.0,23.0,0,0,0,1
4.6,1236.0,5243.0,20.0,345.0,39.58,16.99,40.0,4.4,6063.0,49852.0,26.0,0,1,0,0
4.6,4110.0,19145.0,17.75,26.0,6.77,16.99,89.0,4.6,26035.0,130950.0,34.0,0,0,1,0
3.9,564.0,5769.0,20.67,27.0,2.35,17.99,89.0,4.0,1371.0,19051.0,6.0,0,0,0,1
4.5,1988.0,8435.0,20.33,38.0,4.57,16.99,74.0,4.4,11866.0,190195.0,5.0,1,0,0,0
4.5,248.0,1027.0,17.08,37.0,4.5,16.99,51.0,4.4,8668.0,37313.0,6.0,0,0,0,1
4.0,1047.0,6218.0,20.25,188.0,15.92,20.99,89.0,4.0,1573.0,20324.0,3.0,0,0,0,1
4.5,4803.0,18098.0,20.08,57.0,12.3,16.99,92.0,4.6,7303.0,26735.0,7.0,0,1,0,0
4.6,2060.0,10334.0,19.17,68.0,8.12,16.99,32.0,4.5,35048.0,255012.0,40.0,0,0,0,1
4.5,3733.0,23499.0,19.25,66.0,9.25,27.99,32.0,4.5,45136.0,373196.0,8.0,0,0,0,0
4.4,3862.0,13085.0,18.42,257.0,6.77,16.99,89.0,4.4,15624.0,36490.0,15.0,0,0,0,0
4.4,2086.0,7883.0,19.08,131.0,17.48,34.99,92.0,4.4,8199.0,42451.0,8.0,0,0,0,1
4.2,1026.0,3867.0,18.25,46.0,6.02,16.99,56.0,4.2,2326.0,7344.0,9.0,0,0,0,1
4.4,269.0,1407.0,20.75,228.0,23.83,54.99,66.0,4.4,269.0,1408.0,1.0,0,0,0,0
4.5,1710.0,10275.0,20.17,64.0,10.02,24.99,87.0,4.5,4305.0,43703.0,12.0,0,0,0,1
4.6,1011.0,3373.0,19.42,61.0,3.37,29.99,89.0,4.7,1708.0,5417.0,2.0,0,0,0,1
4.5,239.0,1006.0,20.75,68.0,4.22,16.99,84.0,4.2,251.0,1047.0,2.0,0,0,0,0
4.5,597.0,3996.0,19.25,103.0,11.27,23.99,86.0,4.5,19007.0,52032.0,19.0,0,0,0,1
4.8,1265.0,23013.0,20.75,170.0,23.93,21.99,80.0,4.7,32198.0,125236.0,9.0,0,0,0,0
4.3,873.0,2767.0,20.75,199.0,21.97,17.99,89.0,4.2,906.0,4920.0,3.0,0,0,0,1
4.4,5375.0,45268.0,18.92,365.0,29.08,20.99,92.0,4.4,24983.0,192957.0,16.0,0,0,0,0
4.6,6133.0,30760.0,20.83,50.0,5.13,16.99,89.0,4.6,6133.0,30748.0,1.0,1,0,0,0
4.6,1052.0,6090.0,20.42,50.0,3.68,17.99,92.0,4.5,46162.0,130166.0,33.0,0,0,0,1
4.5,5069.0,29966.0,19.75,108.0,10.72,16.99,51.0,4.5,5069.0,29975.0,1.0,0,1,0,0
4.2,452.0,1744.0,19.33,40.0,5.83,16.99,62.0,4.5,3788.0,10254.0,12.0,1,0,0,0
4.4,235.0,1323.0,20.75,27.0,3.82,17.99,86.0,4.5,2006.0,8487.0,4.0,0,0,0,1
4.5,3568.0,14596.0,19.33,196.0,24.23,19.99,64.0,4.4,6330.0,24966.0,12.0,0,1,0,0
4.5,2242.0,9487.0,20.67,149.0,20.28,16.99,83.0,4.5,13481.0,93689.0,17.0,0,1,0,0
4.3,412.0,2066.0,20.58,94.0,34.25,17.99,90.0,4.2,1523.0,5478.0,5.0,0,0,0,1
4.3,2958.0,23174.0,20.67,15.0,2.02,20.99,32.0,4.3,20660.0,130929.0,32.0,0,0,0,0
4.4,1318.0,7279.0,20.42,159.0,13.83,16.99,73.0,4.5,46162.0,130166.0,33.0,0,0,0,1
3.8,18.0,36.0,20.83,117.0,6.3,19.99,85.0,4.1,31.0,55.0,3.0,0,0,0,0
4.5,2334.0,7244.0,20.58,93.0,1.78,16.99,92.0,4.5,30146.0,105935.0,16.0,0,0,0,0
4.4,3361.0,12971.0,20.83,129.0,13.9,20.99,88.0,4.4,8763.0,37448.0,59.0,0,0,0,0
4.4,1163.0,9672.0,19.5,48.0,2.83,27.99,77.0,4.4,1448.0,14462.0,3.0,0,0,0,0
4.3,2223.0,10921.0,20.83,21.0,7.88,29.99,86.0,4.3,8431.0,117641.0,18.0,0,1,0,0
4.5,633.0,3633.0,20.67,57.0,5.7,23.99,92.0,4.6,4461.0,27289.0,5.0,1,0,0,0
4.2,63.0,835.0,20.5,97.0,9.73,16.99,88.0,3.8,1468.0,11065.0,28.0,0,0,0,1
4.3,512.0,4797.0,20.83,58.0,5.02,23.99,84.0,4.6,63201.0,251388.0,23.0,0,0,0,1
4.2,821.0,3373.0,20.83,87.0,5.17,16.99,83.0,4.2,1816.0,9589.0,17.0,0,0,0,1
4.4,1322.0,9400.0,19.08,71.0,6.73,19.99,91.0,4.4,1322.0,9400.0,1.0,0,1,0,0
4.3,365.0,3158.0,20.83,67.0,5.07,16.99,85.0,4.2,413.0,4034.0,6.0,0,0,0,0
4.8,771.0,6571.0,20.42,29.0,2.08,104.99,86.0,4.6,19043.0,135663.0,14.0,1,0,0,0
4.2,618.0,3241.0,20.33,132.0,31.3,17.99,86.0,4.4,2077.0,6970.0,8.0,1,0,0,0
4.3,753.0,8538.0,20.17,31.0,5.25,99.99,88.0,4.2,13453.0,179306.0,12.0,1,0,0,0
4.5,238.0,2626.0,19.0,55.0,3.87,21.99,92.0,4.3,24761.0,133616.0,69.0,0,0,0,0
4.6,518.0,4072.0,20.33,214.0,26.2,23.99,83.0,4.6,9398.0,61540.0,28.0,0,0,0,0
3.9,176.0,1088.0,20.67,143.0,21.7,17.99,75.0,4.0,801.0,6357.0,10.0,0,0,0,1
4.6,1410.0,4280.0,17.75,33.0,6.08,17.99,74.0,4.6,26035.0,130932.0,34.0,0,0,1,0
4.1,543.0,2595.0,20.67,162.0,15.0,16.99,83.0,4.3,3133.0,11753.0,18.0,0,0,0,1
4.5,1730.0,4616.0,20.5,226.0,14.82,19.99,62.0,4.5,1730.0,4673.0,1.0,0,1,0,0
4.5,948.0,2705.0,20.67,150.0,8.43,16.99,88.0,4.5,1497.0,3184.0,4.0,0,0,0,0
4.0,729.0,4983.0,20.58,106.0,6.72,21.99,56.0,4.2,5887.0,39996.0,10.0,0,1,0,0
4.3,2716.0,16022.0,16.83,97.0,11.17,28.99,92.0,4.4,11708.0,47220.0,22.0,0,0,1,0
4.4,1377.0,5749.0,20.67,80.0,9.02,19.99,75.0,4.4,2311.0,21272.0,5.0,0,0,1,0
4.1,490.0,3338.0,20.58,32.0,1.68,16.99,51.0,4.5,1304.0,7624.0,3.0,1,0,0,0
4.7,1031.0,6162.0,17.33,49.0,2.08,16.99,89.0,4.6,7116.0,25748.0,9.0,0,0,0,0
4.2,135.0,1409.0,19.0,66.0,5.88,16.99,86.0,4.3,2895.0,10370.0,6.0,0,1,0,0
4.1,776.0,2905.0,20.83,208.0,14.25,16.99,88.0,4.4,17156.0,118607.0,26.0,0,0,0,1
4.6,6901.0,44500.0,20.75,89.0,11.1,23.99,86.0,4.6,100829.0,404454.0,28.0,0,1,0,0
4.1,574.0,2872.0,20.83,73.0,5.97,19.99,58.0,4.2,21822.0,84153.0,15.0,0,0,0,1
4.3,2069.0,9380.0,19.08,50.0,5.78,21.99,89.0,4.4,9208.0,46923.0,6.0,0,0,0,1
4.3,191.0,656.0,20.75,27.0,4.52,17.99,83.0,4.3,349.0,1604.0,2.0,0,0,0,0
4.5,1843.0,5902.0,20.75,8.0,2.65,16.99,90.0,4.6,2500.0,8402.0,2.0,0,0,0,1
4.6,3659.0,22147.0,20.58,81.0,6.07,16.99,92.0,4.7,82363.0,300871.0,4.0,0,1,0,0
4.8,1260.0,4509.0,20.83,29.0,1.67,16.99,77.0,4.7,2435.0,6855.0,13.0,0,0,0,0
4.6,546.0,2426.0,20.67,41.0,1.72,23.99,88.0,4.6,546.0,2426.0,1.0,0,0,1,0
4.6,664.0,4223.0,19.42,377.0,51.78,31.99,76.0,4.5,1304.0,7623.0,3.0,1,0,0,0
4.1,156.0,737.0,18.92,48.0,4.1,16.99,89.0,4.5,999.0,2521.0,4.0,0,0,0,0
4.0,978.0,5501.0,20.75,279.0,30.55,19.99,87.0,4.5,3172.0,14888.0,5.0,0,1,0,0
4.4,478.0,4040.0,20.25,30.0,3.5,16.99,32.0,4.5,26464.0,140740.0,14.0,0,0,0,1
3.9,693.0,3243.0,19.25,47.0,8.35,21.99,82.0,4.4,5854.0,26518.0,7.0,0,1,0,0
4.6,3942.0,14068.0,20.67,18.0,4.43,19.99,76.0,4.6,10194.0,68037.0,19.0,0,0,1,0
4.6,2609.0,15276.0,20.67,128.0,24.43,16.99,80.0,4.6,2735.0,15907.0,2.0,1,0,0,0
4.3,668.0,5414.0,20.17,38.0,3.33,19.99,89.0,4.2,1584.0,10670.0,13.0,0,0,0,0
4.2,142.0,596.0,20.67,81.0,14.27,41.99,81.0,4.2,142.0,596.0,1.0,0,0,0,0
4.5,1197.0,4454.0,20.58,105.0,8.07,16.99,71.0,4.4,13612.0,50737.0,55.0,0,0,0,0
4.6,1861.0,16683.0,20.33,59.0,6.07,16.99,86.0,4.6,23126.0,153397.0,8.0,0,0,0,1
4.5,534.0,2966.0,20.08,165.0,10.62,19.99,88.0,4.6,3176.0,20668.0,7.0,0,1,0,0
4.7,958.0,14232.0,19.42,80.0,7.65,16.99,92.0,4.6,5571.0,54169.0,5.0,0,1,0,0
4.5,5631.0,41445.0,20.58,215.0,41.17,16.99,86.0,4.6,29658.0,225350.0,6.0,1,0,0,0
4.3,847.0,4657.0,17.08,42.0,5.4,16.99,51.0,4.1,3242.0,71509.0,8.0,0,1,0,0
4.7,2439.0,13641.0,20.25,78.0,26.2,16.99,49.0,4.7,94805.0,313051.0,28.0,1,0,0,0
4.2,1705.0,10092.0,20.75,92.0,9.67,16.99,89.0,4.2,5887.0,39996.0,10.0,0,0,0,1
4.8,890.0,4299.0,20.75,52.0,3.53,16.99,73.0,4.6,26035.0,130950.0,34.0,0,0,1,0
4.5,893.0,4843.0,20.67,242.0,20.72,21.99,32.0,4.4,7731.0,32830.0,20.0,0,1,0,0
4.5,8337.0,46146.0,20.75,32.0,2.27,23.99,75.0,4.5,25194.0,240591.0,23.0,0,0,0,0
4.8,678.0,5689.0,20.58,224.0,15.05,23.99,92.0,4.7,3447.0,24400.0,7.0,0,1,0,0
4.1,1876.0,10427.0,20.83,21.0,6.25,16.99,89.0,4.3,7547.0,44931.0,11.0,0,0,0,1
4.8,921.0,6538.0,19.83,46.0,5.92,34.99,58.0,4.4,11708.0,47221.0,22.0,0,0,1,0
4.2,1388.0,7212.0,19.58,255.0,18.92,21.99,88.0,4.2,11745.0,48207.0,17.0,0,1,0,0
4.5,3734.0,16496.0,17.67,43.0,2.5,21.99,69.0,4.5,7894.0,94739.0,5.0,0,0,0,0
4.6,3270.0,38557.0,19.83,43.0,8.42,20.99,67.0,4.5,8115.0,75825.0,13.0,1,0,0,0
4.3,3505.0,29213.0,20.67,55.0,3.43,16.99,74.0,4.3,3505.0,29213.0,1.0,0,0,0,0
4.6,872.0,2939.0,20.75,261.0,31.43,16.99,83.0,4.6,3130.0,7059.0,14.0,0,1,0,0
4.7,1247.0,6961.0,20.83,85.0,15.12,16.99,84.0,4.6,17112.0,68002.0,4.0,0,1,0,0
4.5,432.0,1388.0,18.75,39.0,3.73,16.99,77.0,4.5,7900.0,15995.0,23.0,0,0,0,1
4.6,5601.0,21028.0,20.5,41.0,2.4,16.99,62.0,4.6,20815.0,139589.0,9.0,0,0,0,1
4.7,1619.0,11409.0,20.75,142.0,13.35,21.99,84.0,4.5,23032.0,113804.0,29.0,0,0,0,1
4.4,732.0,8053.0,20.5,152.0,9.8,16.99,89.0,4.4,11150.0,146426.0,22.0,0,1,0,0
4.6,3801.0,18230.0,20.33,35.0,4.68,17.99,83.0,4.7,14176.0,43434.0,9.0,0,0,0,0
4.6,1218.0,4652.0,19.75,166.0,17.25,20.99,81.0,4.4,7731.0,32830.0,20.0,0,1,0,0
4.6,1063.0,7169.0,20.0,171.0,12.83,19.99,92.0,4.5,4796.0,20857.0,5.0,0,1,0,0
